Distance (mm)	Counts
0.0	1.0
5.0	2.0
10.0	2.0
15.0	4.0
20.0	5.0
25.0	1.0
30.0	1.0
35.0	3.0
40.0	3.0
45.0	1.0
50.0	1.0
55.0	3.0
60.0	10.0
65.0	11.0
70.0	19.0
75.0	27.0
80.0	53.0
85.0	105.0
90.0	215.0
95.0	1011.0
100.0	2054.0
105.0	345.0
110.0	143.0
115.0	78.0
120.0	33.0
125.0	21.0
130.0	11.0
135.0	4.0
140.0	7.0
145.0	3.0
150.0	2.0
155.0	2.0
160.0	3.0
165.0	0.0
170.0	4.0
175.0	2.0
180.0	4.0
185.0	2.0
190.0	1.0
195.0	3.0
200.0	1.0
