Distance (mm)	Counts
0.0	34.0
0.2	36.0
0.4	43.0
0.6	51.0
0.8	54.0
1.0	98.0
1.2	127.0
1.4	128.0
1.6	112.0
1.8	98.0
2.0	67.0
2.2	70.0
2.4	48.0
2.6	56.0
2.8	37.0
3.0	31.0
3.2	29.0
3.4	37.0
3.6	27.0
3.8	25.0
4.0	21.0
4.2	36.0
4.4	20.0
4.6	17.0
4.8	17.0
5.0	26.0
5.2	11.0
5.4	18.0
5.6	15.0
5.8	14.0
6.0	21.0
6.2	15.0
6.4	14.0
6.6	9.0
6.8	15.0
7.0	14.0
7.2	20.0
7.4	20.0
7.6	13.0
7.8	18.0
8.0	14.0
8.2	15.0
8.4	19.0
8.6	21.0
8.8	15.0
9.0	12.0
9.2	19.0
9.4	18.0
9.6	27.0
9.8	25.0
10.0	41.0
10.2	25.0
10.4	34.0
10.6	45.0
10.8	54.0
11.0	63.0
11.2	65.0
11.4	87.0
11.6	106.0
11.8	116.0
12.0	112.0
12.2	99.0
12.4	63.0
12.6	73.0
12.8	37.0
13.0	44.0
13.2	42.0
13.4	36.0
13.6	37.0
13.8	34.0
14.0	23.0
14.2	17.0
14.4	18.0
14.6	16.0
14.8	19.0
15.0	18.0
15.2	18.0
15.4	16.0
15.6	16.0
15.8	12.0
16.0	14.0
