Distance (mm)	Counts
0.0	35.0
0.2	51.0
0.4	55.0
0.6	75.0
0.8	69.0
1.0	96.0
1.2	118.0
1.4	119.0
1.6	103.0
1.8	73.0
2.0	54.0
2.2	48.0
2.4	46.0
2.6	48.0
2.8	38.0
3.0	40.0
3.2	34.0
3.4	18.0
3.6	20.0
3.8	17.0
4.0	23.0
4.2	26.0
4.4	14.0
4.6	16.0
4.8	22.0
5.0	13.0
5.2	13.0
5.4	13.0
5.6	15.0
5.8	16.0
6.0	19.0
6.2	17.0
6.4	23.0
6.6	17.0
6.8	13.0
7.0	15.0
7.2	12.0
7.4	11.0
7.6	16.0
7.8	12.0
8.0	9.0
8.2	14.0
8.4	24.0
8.6	10.0
8.8	13.0
9.0	20.0
9.2	15.0
9.4	33.0
9.6	30.0
9.8	37.0
10.0	30.0
10.2	42.0
10.4	42.0
10.6	50.0
10.8	57.0
11.0	67.0
11.2	88.0
11.4	112.0
11.6	115.0
11.8	120.0
12.0	94.0
12.2	65.0
12.4	46.0
12.6	49.0
12.8	35.0
13.0	31.0
13.2	32.0
13.4	29.0
13.6	26.0
13.8	19.0
14.0	26.0
14.2	10.0
14.4	13.0
14.6	16.0
14.8	9.0
15.0	15.0
15.2	9.0
15.4	14.0
15.6	6.0
15.8	13.0
16.0	11.0
