Distance (mm)	Counts
0.0	21.0
0.2	13.0
0.4	26.0
0.6	19.0
0.8	23.0
1.0	39.0
1.2	33.0
1.4	39.0
1.6	35.0
1.8	52.0
2.0	52.0
2.2	57.0
2.4	60.0
2.6	78.0
2.8	94.0
3.0	107.0
3.2	145.0
3.4	150.0
3.6	126.0
3.8	98.0
4.0	87.0
4.2	75.0
4.4	61.0
4.6	49.0
4.8	52.0
5.0	27.0
5.2	41.0
5.4	33.0
5.6	37.0
5.8	26.0
6.0	26.0
6.2	28.0
6.4	28.0
6.6	13.0
6.8	26.0
7.0	24.0
7.2	27.0
7.4	20.0
7.6	18.0
7.8	31.0
8.0	33.0
8.2	29.0
8.4	18.0
8.6	30.0
8.8	39.0
9.0	40.0
9.2	49.0
9.4	57.0
9.6	71.0
9.8	83.0
10.0	72.0
10.2	124.0
10.4	172.0
10.6	147.0
10.8	131.0
11.0	85.0
11.2	74.0
11.4	74.0
11.6	59.0
11.8	50.0
12.0	45.0
12.2	44.0
12.4	29.0
12.6	31.0
12.8	35.0
13.0	30.0
13.2	25.0
13.4	17.0
13.6	20.0
13.8	19.0
14.0	18.0
14.2	25.0
14.4	15.0
14.6	14.0
14.8	14.0
15.0	20.0
15.2	13.0
15.4	12.0
15.6	13.0
15.8	17.0
16.0	11.0
