Distance (mm)	Counts
0.0	17.0
0.2	26.0
0.4	36.0
0.6	26.0
0.8	32.0
1.0	33.0
1.2	41.0
1.4	42.0
1.6	59.0
1.8	56.0
2.0	88.0
2.2	99.0
2.4	128.0
2.6	123.0
2.8	101.0
3.0	83.0
3.2	64.0
3.4	52.0
3.6	56.0
3.8	47.0
4.0	38.0
4.2	37.0
4.4	37.0
4.6	34.0
4.8	32.0
5.0	33.0
5.2	32.0
5.4	20.0
5.6	22.0
5.8	21.0
6.0	15.0
6.2	22.0
6.4	17.0
6.6	22.0
6.8	17.0
7.0	23.0
7.2	26.0
7.4	22.0
7.6	23.0
7.8	20.0
8.0	20.0
8.2	35.0
8.4	37.0
8.6	47.0
8.8	50.0
9.0	46.0
9.2	69.0
9.4	69.0
9.6	72.0
9.8	86.0
10.0	101.0
10.2	133.0
10.4	145.0
10.6	93.0
10.8	77.0
11.0	65.0
11.2	48.0
11.4	57.0
11.6	61.0
11.8	42.0
12.0	39.0
12.2	28.0
12.4	23.0
12.6	28.0
12.8	24.0
13.0	29.0
13.2	26.0
13.4	23.0
13.6	15.0
13.8	13.0
14.0	8.0
14.2	7.0
14.4	13.0
14.6	14.0
14.8	8.0
15.0	8.0
15.2	12.0
15.4	16.0
15.6	13.0
15.8	11.0
16.0	13.0
