Distance (mm)	Counts
0.0	12.0
0.2	13.0
0.4	20.0
0.6	22.0
0.8	21.0
1.0	19.0
1.2	13.0
1.4	25.0
1.6	21.0
1.8	33.0
2.0	40.0
2.2	43.0
2.4	62.0
2.6	58.0
2.8	85.0
3.0	94.0
3.2	115.0
3.4	119.0
3.6	112.0
3.8	90.0
4.0	59.0
4.2	53.0
4.4	35.0
4.6	44.0
4.8	32.0
5.0	45.0
5.2	50.0
5.4	40.0
5.6	33.0
5.8	33.0
6.0	28.0
6.2	38.0
6.4	34.0
6.6	33.0
6.8	37.0
7.0	30.0
7.2	44.0
7.4	49.0
7.6	47.0
7.8	51.0
8.0	53.0
8.2	53.0
8.4	65.0
8.6	55.0
8.8	88.0
9.0	113.0
9.2	165.0
9.4	157.0
9.6	137.0
9.8	82.0
10.0	68.0
10.2	62.0
10.4	71.0
10.6	53.0
10.8	37.0
11.0	60.0
11.2	40.0
11.4	27.0
11.6	23.0
11.8	33.0
12.0	20.0
12.2	20.0
12.4	10.0
12.6	15.0
12.8	12.0
13.0	13.0
13.2	17.0
13.4	12.0
13.6	12.0
13.8	18.0
14.0	11.0
14.2	10.0
14.4	14.0
14.6	8.0
14.8	7.0
15.0	9.0
15.2	12.0
15.4	17.0
15.6	10.0
15.8	10.0
16.0	7.0
