Distance (mm)	Counts
0.0	32.0
0.2	42.0
0.4	58.0
0.6	57.0
0.8	83.0
1.0	111.0
1.2	109.0
1.4	92.0
1.6	78.0
1.8	39.0
2.0	42.0
2.2	37.0
2.4	47.0
2.6	31.0
2.8	30.0
3.0	38.0
3.2	16.0
3.4	24.0
3.6	19.0
3.8	24.0
4.0	23.0
4.2	17.0
4.4	15.0
4.6	11.0
4.8	15.0
5.0	17.0
5.2	21.0
5.4	13.0
5.6	9.0
5.8	10.0
6.0	11.0
6.2	11.0
6.4	8.0
6.6	12.0
6.8	18.0
7.0	12.0
7.2	11.0
7.4	14.0
7.6	11.0
7.8	11.0
8.0	12.0
8.2	12.0
8.4	9.0
8.6	6.0
8.8	19.0
9.0	19.0
9.2	16.0
9.4	23.0
9.6	21.0
9.8	22.0
10.0	26.0
10.2	43.0
10.4	37.0
10.6	34.0
10.8	45.0
11.0	63.0
11.2	55.0
11.4	57.0
11.6	97.0
11.8	106.0
12.0	95.0
12.2	95.0
12.4	56.0
12.6	52.0
12.8	49.0
13.0	43.0
13.2	34.0
13.4	25.0
13.6	30.0
13.8	25.0
14.0	20.0
14.2	17.0
14.4	22.0
14.6	18.0
14.8	15.0
15.0	12.0
15.2	13.0
15.4	9.0
15.6	17.0
15.8	19.0
16.0	7.0
