Distance (mm)	Counts
0.0	32.0
0.2	41.0
0.4	50.0
0.6	43.0
0.8	54.0
1.0	58.0
1.2	84.0
1.4	99.0
1.6	135.0
1.8	110.0
2.0	103.0
2.2	78.0
2.4	51.0
2.6	44.0
2.8	51.0
3.0	32.0
3.2	46.0
3.4	32.0
3.6	34.0
3.8	29.0
4.0	17.0
4.2	20.0
4.4	24.0
4.6	20.0
4.8	22.0
5.0	13.0
5.2	11.0
5.4	15.0
5.6	18.0
5.8	15.0
6.0	16.0
6.2	9.0
6.4	14.0
6.6	11.0
6.8	10.0
7.0	14.0
7.2	10.0
7.4	11.0
7.6	17.0
7.8	15.0
8.0	12.0
8.2	17.0
8.4	22.0
8.6	18.0
8.8	17.0
9.0	20.0
9.2	18.0
9.4	24.0
9.6	18.0
9.8	19.0
10.0	26.0
10.2	36.0
10.4	36.0
10.6	42.0
10.8	65.0
11.0	48.0
11.2	68.0
11.4	97.0
11.6	105.0
11.8	136.0
12.0	99.0
12.2	72.0
12.4	71.0
12.6	39.0
12.8	44.0
13.0	28.0
13.2	33.0
13.4	38.0
13.6	30.0
13.8	28.0
14.0	24.0
14.2	17.0
14.4	12.0
14.6	20.0
14.8	18.0
15.0	10.0
15.2	19.0
15.4	16.0
15.6	12.0
15.8	14.0
16.0	13.0
