Distance (mm)	Counts
0.0	26.0
0.2	27.0
0.4	30.0
0.6	16.0
0.8	28.0
1.0	38.0
1.2	31.0
1.4	40.0
1.6	51.0
1.8	46.0
2.0	55.0
2.2	53.0
2.4	69.0
2.6	101.0
2.8	138.0
3.0	135.0
3.2	156.0
3.4	113.0
3.6	91.0
3.8	81.0
4.0	79.0
4.2	71.0
4.4	53.0
4.6	46.0
4.8	41.0
5.0	41.0
5.2	36.0
5.4	31.0
5.6	34.0
5.8	27.0
6.0	18.0
6.2	30.0
6.4	17.0
6.6	22.0
6.8	21.0
7.0	27.0
7.2	24.0
7.4	27.0
7.6	26.0
7.8	23.0
8.0	24.0
8.2	29.0
8.4	27.0
8.6	33.0
8.8	32.0
9.0	27.0
9.2	35.0
9.4	49.0
9.6	49.0
9.8	64.0
10.0	71.0
10.2	93.0
10.4	106.0
10.6	146.0
10.8	148.0
11.0	134.0
11.2	83.0
11.4	76.0
11.6	48.0
11.8	45.0
12.0	47.0
12.2	44.0
12.4	31.0
12.6	31.0
12.8	35.0
13.0	31.0
13.2	43.0
13.4	32.0
13.6	18.0
13.8	26.0
14.0	14.0
14.2	23.0
14.4	17.0
14.6	20.0
14.8	20.0
15.0	12.0
15.2	19.0
15.4	10.0
15.6	15.0
15.8	15.0
16.0	14.0
