Distance (mm)	Counts
0.0	24.0
0.2	16.0
0.4	33.0
0.6	44.0
0.8	38.0
1.0	54.0
1.2	32.0
1.4	50.0
1.6	55.0
1.8	88.0
2.0	115.0
2.2	115.0
2.4	136.0
2.6	135.0
2.8	87.0
3.0	76.0
3.2	70.0
3.4	45.0
3.6	40.0
3.8	56.0
4.0	39.0
4.2	34.0
4.4	34.0
4.6	42.0
4.8	24.0
5.0	24.0
5.2	19.0
5.4	16.0
5.6	17.0
5.8	18.0
6.0	12.0
6.2	14.0
6.4	16.0
6.6	12.0
6.8	18.0
7.0	11.0
7.2	22.0
7.4	20.0
7.6	29.0
7.8	18.0
8.0	14.0
8.2	17.0
8.4	14.0
8.6	24.0
8.8	17.0
9.0	21.0
9.2	22.0
9.4	25.0
9.6	27.0
9.8	35.0
10.0	45.0
10.2	42.0
10.4	67.0
10.6	65.0
10.8	82.0
11.0	109.0
11.2	104.0
11.4	125.0
11.6	110.0
11.8	64.0
12.0	69.0
12.2	45.0
12.4	32.0
12.6	36.0
12.8	33.0
13.0	26.0
13.2	37.0
13.4	35.0
13.6	35.0
13.8	25.0
14.0	27.0
14.2	16.0
14.4	16.0
14.6	17.0
14.8	19.0
15.0	18.0
15.2	20.0
15.4	10.0
15.6	14.0
15.8	16.0
16.0	16.0
