Distance (mm)	Counts
0.0	16.0
0.2	13.0
0.4	21.0
0.6	31.0
0.8	32.0
1.0	38.0
1.2	39.0
1.4	48.0
1.6	42.0
1.8	58.0
2.0	54.0
2.2	80.0
2.4	101.0
2.6	122.0
2.8	135.0
3.0	118.0
3.2	134.0
3.4	91.0
3.6	71.0
3.8	65.0
4.0	66.0
4.2	50.0
4.4	60.0
4.6	38.0
4.8	35.0
5.0	34.0
5.2	32.0
5.4	29.0
5.6	36.0
5.8	20.0
6.0	27.0
6.2	27.0
6.4	21.0
6.6	14.0
6.8	23.0
7.0	21.0
7.2	13.0
7.4	21.0
7.6	26.0
7.8	25.0
8.0	22.0
8.2	21.0
8.4	20.0
8.6	23.0
8.8	27.0
9.0	45.0
9.2	45.0
9.4	55.0
9.6	55.0
9.8	68.0
10.0	55.0
10.2	83.0
10.4	112.0
10.6	114.0
10.8	135.0
11.0	150.0
11.2	120.0
11.4	79.0
11.6	60.0
11.8	57.0
12.0	49.0
12.2	40.0
12.4	35.0
12.6	35.0
12.8	27.0
13.0	36.0
13.2	29.0
13.4	23.0
13.6	22.0
13.8	27.0
14.0	23.0
14.2	28.0
14.4	14.0
14.6	19.0
14.8	16.0
15.0	19.0
15.2	10.0
15.4	12.0
15.6	14.0
15.8	12.0
16.0	11.0
