Distance (mm)	Counts
0.0	6.0
0.2	11.0
0.4	11.0
0.6	12.0
0.8	13.0
1.0	15.0
1.2	14.0
1.4	12.0
1.6	11.0
1.8	15.0
2.0	14.0
2.2	17.0
2.4	18.0
2.6	15.0
2.8	22.0
3.0	28.0
3.2	24.0
3.4	28.0
3.6	29.0
3.8	40.0
4.0	40.0
4.2	34.0
4.4	46.0
4.6	53.0
4.8	64.0
5.0	80.0
5.2	79.0
5.4	126.0
5.6	123.0
5.8	151.0
6.0	126.0
6.2	112.0
6.4	98.0
6.6	102.0
6.8	83.0
7.0	75.0
7.2	89.0
7.4	60.0
7.6	72.0
7.8	80.0
8.0	98.0
8.2	127.0
8.4	136.0
8.6	153.0
8.8	121.0
9.0	101.0
9.2	80.0
9.4	71.0
9.6	50.0
9.8	51.0
10.0	43.0
10.2	47.0
10.4	35.0
10.6	43.0
10.8	30.0
11.0	29.0
11.2	30.0
11.4	26.0
11.6	24.0
11.8	9.0
12.0	29.0
12.2	19.0
12.4	16.0
12.6	22.0
12.8	14.0
13.0	18.0
13.2	19.0
13.4	12.0
13.6	15.0
13.8	11.0
14.0	9.0
14.2	12.0
14.4	7.0
14.6	13.0
14.8	9.0
15.0	8.0
15.2	12.0
15.4	9.0
15.6	11.0
15.8	8.0
16.0	7.0
