Distance (mm)	Counts
0.0	10.0
0.2	14.0
0.4	9.0
0.6	14.0
0.8	7.0
1.0	13.0
1.2	7.0
1.4	15.0
1.6	16.0
1.8	15.0
2.0	20.0
2.2	24.0
2.4	21.0
2.6	20.0
2.8	28.0
3.0	25.0
3.2	22.0
3.4	27.0
3.6	32.0
3.8	34.0
4.0	36.0
4.2	49.0
4.4	42.0
4.6	64.0
4.8	82.0
5.0	93.0
5.2	94.0
5.4	130.0
5.6	133.0
5.8	154.0
6.0	153.0
6.2	159.0
6.4	116.0
6.6	142.0
6.8	153.0
7.0	172.0
7.2	172.0
7.4	152.0
7.6	120.0
7.8	77.0
8.0	75.0
8.2	83.0
8.4	62.0
8.6	58.0
8.8	30.0
9.0	43.0
9.2	35.0
9.4	33.0
9.6	39.0
9.8	29.0
10.0	22.0
10.2	30.0
10.4	29.0
10.6	21.0
10.8	26.0
11.0	20.0
11.2	19.0
11.4	15.0
11.6	17.0
11.8	23.0
12.0	11.0
12.2	13.0
12.4	20.0
12.6	5.0
12.8	10.0
13.0	9.0
13.2	10.0
13.4	13.0
13.6	14.0
13.8	13.0
14.0	9.0
14.2	10.0
14.4	15.0
14.6	12.0
14.8	4.0
15.0	6.0
15.2	8.0
15.4	3.0
15.6	10.0
15.8	10.0
16.0	5.0
