Distance (mm)	Counts
0.0	21.0
0.2	40.0
0.4	36.0
0.6	39.0
0.8	52.0
1.0	65.0
1.2	92.0
1.4	108.0
1.6	123.0
1.8	120.0
2.0	76.0
2.2	64.0
2.4	64.0
2.6	57.0
2.8	43.0
3.0	35.0
3.2	40.0
3.4	25.0
3.6	33.0
3.8	27.0
4.0	20.0
4.2	20.0
4.4	24.0
4.6	33.0
4.8	22.0
5.0	13.0
5.2	11.0
5.4	20.0
5.6	16.0
5.8	19.0
6.0	17.0
6.2	14.0
6.4	12.0
6.6	14.0
6.8	14.0
7.0	20.0
7.2	15.0
7.4	10.0
7.6	18.0
7.8	15.0
8.0	16.0
8.2	17.0
8.4	18.0
8.6	18.0
8.8	21.0
9.0	17.0
9.2	33.0
9.4	28.0
9.6	36.0
9.8	43.0
10.0	44.0
10.2	44.0
10.4	38.0
10.6	66.0
10.8	91.0
11.0	105.0
11.2	153.0
11.4	104.0
11.6	106.0
11.8	62.0
12.0	52.0
12.2	52.0
12.4	39.0
12.6	32.0
12.8	39.0
13.0	26.0
13.2	27.0
13.4	23.0
13.6	21.0
13.8	16.0
14.0	20.0
14.2	12.0
14.4	14.0
14.6	12.0
14.8	13.0
15.0	18.0
15.2	16.0
15.4	11.0
15.6	13.0
15.8	8.0
16.0	12.0
