Distance (mm)	Counts
0.0	15.0
0.2	14.0
0.4	12.0
0.6	12.0
0.8	11.0
1.0	7.0
1.2	13.0
1.4	17.0
1.6	12.0
1.8	10.0
2.0	17.0
2.2	24.0
2.4	20.0
2.6	25.0
2.8	19.0
3.0	28.0
3.2	29.0
3.4	29.0
3.6	28.0
3.8	31.0
4.0	44.0
4.2	56.0
4.4	63.0
4.6	80.0
4.8	93.0
5.0	102.0
5.2	132.0
5.4	155.0
5.6	157.0
5.8	117.0
6.0	115.0
6.2	109.0
6.4	104.0
6.6	86.0
6.8	126.0
7.0	119.0
7.2	195.0
7.4	170.0
7.6	132.0
7.8	111.0
8.0	95.0
8.2	89.0
8.4	66.0
8.6	72.0
8.8	56.0
9.0	47.0
9.2	38.0
9.4	35.0
9.6	29.0
9.8	28.0
10.0	22.0
10.2	25.0
10.4	23.0
10.6	19.0
10.8	21.0
11.0	20.0
11.2	19.0
11.4	10.0
11.6	11.0
11.8	17.0
12.0	17.0
12.2	10.0
12.4	17.0
12.6	18.0
12.8	8.0
13.0	10.0
13.2	14.0
13.4	17.0
13.6	9.0
13.8	8.0
14.0	10.0
14.2	5.0
14.4	13.0
14.6	10.0
14.8	15.0
15.0	10.0
15.2	7.0
15.4	8.0
15.6	11.0
15.8	12.0
16.0	8.0
