Distance (mm)	Counts
0.0	7.0
0.2	8.0
0.4	7.0
0.6	13.0
0.8	17.0
1.0	9.0
1.2	18.0
1.4	8.0
1.6	16.0
1.8	15.0
2.0	20.0
2.2	14.0
2.4	10.0
2.6	24.0
2.8	16.0
3.0	18.0
3.2	15.0
3.4	21.0
3.6	19.0
3.8	21.0
4.0	31.0
4.2	29.0
4.4	32.0
4.6	31.0
4.8	44.0
5.0	50.0
5.2	52.0
5.4	51.0
5.6	70.0
5.8	71.0
6.0	104.0
6.2	116.0
6.4	145.0
6.6	156.0
6.8	164.0
7.0	179.0
7.2	162.0
7.4	155.0
7.6	170.0
7.8	174.0
8.0	170.0
8.2	132.0
8.4	106.0
8.6	75.0
8.8	54.0
9.0	68.0
9.2	32.0
9.4	46.0
9.6	43.0
9.8	45.0
10.0	38.0
10.2	39.0
10.4	33.0
10.6	30.0
10.8	31.0
11.0	35.0
11.2	29.0
11.4	30.0
11.6	23.0
11.8	22.0
12.0	21.0
12.2	12.0
12.4	21.0
12.6	19.0
12.8	14.0
13.0	14.0
13.2	9.0
13.4	10.0
13.6	8.0
13.8	12.0
14.0	17.0
14.2	6.0
14.4	15.0
14.6	18.0
14.8	14.0
15.0	12.0
15.2	13.0
15.4	14.0
15.6	11.0
15.8	14.0
16.0	14.0
