Distance (mm)	Counts
0.0	19.0
0.2	22.0
0.4	24.0
0.6	23.0
0.8	24.0
1.0	44.0
1.2	36.0
1.4	37.0
1.6	45.0
1.8	58.0
2.0	56.0
2.2	87.0
2.4	90.0
2.6	150.0
2.8	140.0
3.0	153.0
3.2	93.0
3.4	77.0
3.6	88.0
3.8	55.0
4.0	50.0
4.2	40.0
4.4	53.0
4.6	30.0
4.8	38.0
5.0	26.0
5.2	30.0
5.4	30.0
5.6	24.0
5.8	17.0
6.0	25.0
6.2	25.0
6.4	23.0
6.6	16.0
6.8	15.0
7.0	19.0
7.2	21.0
7.4	20.0
7.6	17.0
7.8	17.0
8.0	23.0
8.2	22.0
8.4	10.0
8.6	21.0
8.8	24.0
9.0	21.0
9.2	34.0
9.4	42.0
9.6	60.0
9.8	43.0
10.0	65.0
10.2	76.0
10.4	86.0
10.6	111.0
10.8	147.0
11.0	115.0
11.2	112.0
11.4	96.0
11.6	77.0
11.8	56.0
12.0	42.0
12.2	32.0
12.4	36.0
12.6	42.0
12.8	41.0
13.0	30.0
13.2	28.0
13.4	22.0
13.6	26.0
13.8	17.0
14.0	18.0
14.2	19.0
14.4	13.0
14.6	24.0
14.8	18.0
15.0	13.0
15.2	10.0
15.4	10.0
15.6	10.0
15.8	10.0
16.0	8.0
