Distance (mm)	Counts
0.0	11.0
0.2	13.0
0.4	11.0
0.6	17.0
0.8	11.0
1.0	11.0
1.2	11.0
1.4	16.0
1.6	17.0
1.8	13.0
2.0	17.0
2.2	15.0
2.4	12.0
2.6	15.0
2.8	19.0
3.0	30.0
3.2	29.0
3.4	19.0
3.6	24.0
3.8	31.0
4.0	39.0
4.2	40.0
4.4	50.0
4.6	55.0
4.8	59.0
5.0	64.0
5.2	79.0
5.4	81.0
5.6	115.0
5.8	168.0
6.0	188.0
6.2	221.0
6.4	213.0
6.6	193.0
6.8	173.0
7.0	166.0
7.2	143.0
7.4	113.0
7.6	96.0
7.8	82.0
8.0	72.0
8.2	62.0
8.4	57.0
8.6	57.0
8.8	34.0
9.0	56.0
9.2	38.0
9.4	27.0
9.6	30.0
9.8	23.0
10.0	23.0
10.2	31.0
10.4	23.0
10.6	22.0
10.8	20.0
11.0	20.0
11.2	12.0
11.4	22.0
11.6	20.0
11.8	12.0
12.0	18.0
12.2	17.0
12.4	16.0
12.6	15.0
12.8	14.0
13.0	11.0
13.2	14.0
13.4	11.0
13.6	18.0
13.8	10.0
14.0	8.0
14.2	9.0
14.4	14.0
14.6	16.0
14.8	10.0
15.0	10.0
15.2	9.0
15.4	6.0
15.6	8.0
15.8	8.0
16.0	3.0
