Distance (mm)	Counts
0.0	23.0
0.2	19.0
0.4	33.0
0.6	15.0
0.8	21.0
1.0	24.0
1.2	40.0
1.4	34.0
1.6	51.0
1.8	55.0
2.0	58.0
2.2	78.0
2.4	95.0
2.6	133.0
2.8	108.0
3.0	100.0
3.2	93.0
3.4	79.0
3.6	67.0
3.8	57.0
4.0	40.0
4.2	33.0
4.4	34.0
4.6	38.0
4.8	40.0
5.0	34.0
5.2	32.0
5.4	32.0
5.6	20.0
5.8	25.0
6.0	22.0
6.2	20.0
6.4	23.0
6.6	34.0
6.8	24.0
7.0	27.0
7.2	32.0
7.4	35.0
7.6	27.0
7.8	30.0
8.0	41.0
8.2	31.0
8.4	43.0
8.6	42.0
8.8	58.0
9.0	54.0
9.2	69.0
9.4	83.0
9.6	111.0
9.8	123.0
10.0	138.0
10.2	118.0
10.4	74.0
10.6	70.0
10.8	55.0
11.0	62.0
11.2	51.0
11.4	44.0
11.6	43.0
11.8	33.0
12.0	28.0
12.2	23.0
12.4	20.0
12.6	20.0
12.8	22.0
13.0	20.0
13.2	17.0
13.4	11.0
13.6	23.0
13.8	16.0
14.0	20.0
14.2	13.0
14.4	9.0
14.6	14.0
14.8	13.0
15.0	16.0
15.2	13.0
15.4	10.0
15.6	8.0
15.8	10.0
16.0	10.0
