Distance (mm)	Counts
0.0	9.0
0.2	11.0
0.4	9.0
0.6	20.0
0.8	18.0
1.0	18.0
1.2	15.0
1.4	14.0
1.6	18.0
1.8	24.0
2.0	18.0
2.2	13.0
2.4	24.0
2.6	27.0
2.8	37.0
3.0	46.0
3.2	37.0
3.4	48.0
3.6	56.0
3.8	74.0
4.0	95.0
4.2	120.0
4.4	138.0
4.6	140.0
4.8	99.0
5.0	86.0
5.2	79.0
5.4	53.0
5.6	50.0
5.8	48.0
6.0	64.0
6.2	56.0
6.4	48.0
6.6	61.0
6.8	74.0
7.0	61.0
7.2	65.0
7.4	71.0
7.6	76.0
7.8	104.0
8.0	121.0
8.2	162.0
8.4	144.0
8.6	113.0
8.8	102.0
9.0	59.0
9.2	63.0
9.4	74.0
9.6	59.0
9.8	43.0
10.0	52.0
10.2	39.0
10.4	31.0
10.6	28.0
10.8	22.0
11.0	21.0
11.2	23.0
11.4	16.0
11.6	19.0
11.8	17.0
12.0	21.0
12.2	16.0
12.4	16.0
12.6	25.0
12.8	13.0
13.0	11.0
13.2	13.0
13.4	12.0
13.6	13.0
13.8	9.0
14.0	13.0
14.2	23.0
14.4	9.0
14.6	6.0
14.8	6.0
15.0	6.0
15.2	10.0
15.4	11.0
15.6	8.0
15.8	8.0
16.0	4.0
