Distance (mm)	Counts
0.0	13.0
0.2	19.0
0.4	17.0
0.6	15.0
0.8	16.0
1.0	20.0
1.2	13.0
1.4	16.0
1.6	24.0
1.8	32.0
2.0	31.0
2.2	33.0
2.4	23.0
2.6	36.0
2.8	61.0
3.0	56.0
3.2	49.0
3.4	80.0
3.6	125.0
3.8	123.0
4.0	100.0
4.2	95.0
4.4	91.0
4.6	106.0
4.8	69.0
5.0	60.0
5.2	64.0
5.4	47.0
5.6	58.0
5.8	50.0
6.0	44.0
6.2	52.0
6.4	53.0
6.6	49.0
6.8	55.0
7.0	56.0
7.2	53.0
7.4	53.0
7.6	56.0
7.8	63.0
8.0	58.0
8.2	78.0
8.4	130.0
8.6	145.0
8.8	141.0
9.0	130.0
9.2	88.0
9.4	77.0
9.6	73.0
9.8	69.0
10.0	50.0
10.2	45.0
10.4	39.0
10.6	38.0
10.8	26.0
11.0	22.0
11.2	14.0
11.4	17.0
11.6	24.0
11.8	19.0
12.0	18.0
12.2	15.0
12.4	14.0
12.6	25.0
12.8	9.0
13.0	21.0
13.2	9.0
13.4	7.0
13.6	11.0
13.8	12.0
14.0	14.0
14.2	11.0
14.4	6.0
14.6	8.0
14.8	15.0
15.0	13.0
15.2	16.0
15.4	15.0
15.6	9.0
15.8	9.0
16.0	9.0
