Distance (mm)	Counts
0.0	30.0
0.2	32.0
0.4	54.0
0.6	65.0
0.8	90.0
1.0	121.0
1.2	121.0
1.4	111.0
1.6	77.0
1.8	43.0
2.0	53.0
2.2	52.0
2.4	43.0
2.6	35.0
2.8	24.0
3.0	22.0
3.2	24.0
3.4	20.0
3.6	19.0
3.8	27.0
4.0	28.0
4.2	16.0
4.4	17.0
4.6	17.0
4.8	12.0
5.0	10.0
5.2	13.0
5.4	15.0
5.6	12.0
5.8	16.0
6.0	12.0
6.2	11.0
6.4	14.0
6.6	13.0
6.8	15.0
7.0	16.0
7.2	20.0
7.4	12.0
7.6	15.0
7.8	16.0
8.0	15.0
8.2	14.0
8.4	12.0
8.6	12.0
8.8	17.0
9.0	8.0
9.2	15.0
9.4	19.0
9.6	21.0
9.8	25.0
10.0	27.0
10.2	30.0
10.4	31.0
10.6	38.0
10.8	46.0
11.0	45.0
11.2	47.0
11.4	71.0
11.6	115.0
11.8	126.0
12.0	125.0
12.2	97.0
12.4	67.0
12.6	46.0
12.8	47.0
13.0	39.0
13.2	40.0
13.4	30.0
13.6	27.0
13.8	31.0
14.0	17.0
14.2	26.0
14.4	25.0
14.6	14.0
14.8	12.0
15.0	21.0
15.2	21.0
15.4	8.0
15.6	12.0
15.8	12.0
16.0	11.0
