Distance (mm)	Counts
0.0	25.0
0.2	27.0
0.4	45.0
0.6	51.0
0.8	44.0
1.0	66.0
1.2	85.0
1.4	109.0
1.6	95.0
1.8	101.0
2.0	79.0
2.2	58.0
2.4	42.0
2.6	36.0
2.8	42.0
3.0	29.0
3.2	33.0
3.4	31.0
3.6	32.0
3.8	31.0
4.0	18.0
4.2	22.0
4.4	17.0
4.6	28.0
4.8	19.0
5.0	13.0
5.2	13.0
5.4	16.0
5.6	11.0
5.8	14.0
6.0	14.0
6.2	17.0
6.4	14.0
6.6	13.0
6.8	10.0
7.0	11.0
7.2	17.0
7.4	18.0
7.6	8.0
7.8	9.0
8.0	19.0
8.2	15.0
8.4	16.0
8.6	13.0
8.8	17.0
9.0	17.0
9.2	25.0
9.4	27.0
9.6	31.0
9.8	38.0
10.0	37.0
10.2	57.0
10.4	44.0
10.6	51.0
10.8	65.0
11.0	90.0
11.2	121.0
11.4	111.0
11.6	116.0
11.8	88.0
12.0	65.0
12.2	50.0
12.4	45.0
12.6	50.0
12.8	28.0
13.0	37.0
13.2	30.0
13.4	23.0
13.6	22.0
13.8	18.0
14.0	18.0
14.2	12.0
14.4	16.0
14.6	21.0
14.8	16.0
15.0	13.0
15.2	16.0
15.4	14.0
15.6	10.0
15.8	13.0
16.0	11.0
