Distance (mm)	Counts
0.0	19.0
0.2	21.0
0.4	37.0
0.6	50.0
0.8	49.0
1.0	59.0
1.2	62.0
1.4	81.0
1.6	103.0
1.8	141.0
2.0	109.0
2.2	116.0
2.4	85.0
2.6	52.0
2.8	45.0
3.0	43.0
3.2	43.0
3.4	37.0
3.6	26.0
3.8	29.0
4.0	29.0
4.2	23.0
4.4	20.0
4.6	22.0
4.8	27.0
5.0	17.0
5.2	20.0
5.4	22.0
5.6	24.0
5.8	18.0
6.0	23.0
6.2	21.0
6.4	12.0
6.6	14.0
6.8	14.0
7.0	16.0
7.2	17.0
7.4	12.0
7.6	17.0
7.8	18.0
8.0	16.0
8.2	16.0
8.4	15.0
8.6	19.0
8.8	27.0
9.0	36.0
9.2	29.0
9.4	38.0
9.6	38.0
9.8	34.0
10.0	48.0
10.2	55.0
10.4	79.0
10.6	116.0
10.8	125.0
11.0	130.0
11.2	68.0
11.4	75.0
11.6	56.0
11.8	67.0
12.0	37.0
12.2	35.0
12.4	34.0
12.6	28.0
12.8	22.0
13.0	28.0
13.2	25.0
13.4	27.0
13.6	25.0
13.8	11.0
14.0	16.0
14.2	9.0
14.4	16.0
14.6	19.0
14.8	21.0
15.0	5.0
15.2	13.0
15.4	20.0
15.6	8.0
15.8	13.0
16.0	8.0
