Distance (mm)	Counts
0.0	16.0
0.2	13.0
0.4	9.0
0.6	6.0
0.8	13.0
1.0	14.0
1.2	15.0
1.4	18.0
1.6	18.0
1.8	21.0
2.0	22.0
2.2	23.0
2.4	31.0
2.6	17.0
2.8	30.0
3.0	30.0
3.2	39.0
3.4	62.0
3.6	54.0
3.8	84.0
4.0	69.0
4.2	111.0
4.4	117.0
4.6	149.0
4.8	126.0
5.0	123.0
5.2	81.0
5.4	70.0
5.6	74.0
5.8	66.0
6.0	67.0
6.2	55.0
6.4	59.0
6.6	66.0
6.8	78.0
7.0	79.0
7.2	73.0
7.4	81.0
7.6	96.0
7.8	111.0
8.0	144.0
8.2	143.0
8.4	124.0
8.6	106.0
8.8	73.0
9.0	67.0
9.2	53.0
9.4	45.0
9.6	39.0
9.8	35.0
10.0	28.0
10.2	30.0
10.4	22.0
10.6	19.0
10.8	24.0
11.0	19.0
11.2	25.0
11.4	22.0
11.6	21.0
11.8	17.0
12.0	26.0
12.2	18.0
12.4	16.0
12.6	13.0
12.8	18.0
13.0	11.0
13.2	18.0
13.4	8.0
13.6	10.0
13.8	13.0
14.0	10.0
14.2	12.0
14.4	8.0
14.6	9.0
14.8	10.0
15.0	8.0
15.2	13.0
15.4	8.0
15.6	11.0
15.8	6.0
16.0	9.0
