Distance (mm)	Counts
0.0	33.0
0.2	36.0
0.4	56.0
0.6	57.0
0.8	98.0
1.0	114.0
1.2	105.0
1.4	96.0
1.6	103.0
1.8	73.0
2.0	51.0
2.2	33.0
2.4	33.0
2.6	22.0
2.8	31.0
3.0	32.0
3.2	23.0
3.4	31.0
3.6	15.0
3.8	17.0
4.0	23.0
4.2	18.0
4.4	20.0
4.6	12.0
4.8	15.0
5.0	13.0
5.2	7.0
5.4	16.0
5.6	12.0
5.8	7.0
6.0	15.0
6.2	9.0
6.4	13.0
6.6	11.0
6.8	16.0
7.0	3.0
7.2	14.0
7.4	14.0
7.6	18.0
7.8	18.0
8.0	11.0
8.2	20.0
8.4	12.0
8.6	14.0
8.8	24.0
9.0	19.0
9.2	19.0
9.4	21.0
9.6	20.0
9.8	30.0
10.0	35.0
10.2	27.0
10.4	37.0
10.6	36.0
10.8	45.0
11.0	55.0
11.2	69.0
11.4	113.0
11.6	116.0
11.8	129.0
12.0	112.0
12.2	67.0
12.4	49.0
12.6	46.0
12.8	36.0
13.0	44.0
13.2	49.0
13.4	34.0
13.6	34.0
13.8	22.0
14.0	21.0
14.2	21.0
14.4	13.0
14.6	13.0
14.8	12.0
15.0	16.0
15.2	7.0
15.4	13.0
15.6	15.0
15.8	9.0
16.0	8.0
