Distance (mm)	Counts
0.0	9.0
0.2	21.0
0.4	21.0
0.6	16.0
0.8	31.0
1.0	45.0
1.2	46.0
1.4	68.0
1.6	63.0
1.8	102.0
2.0	99.0
2.2	115.0
2.4	123.0
2.6	108.0
2.8	66.0
3.0	76.0
3.2	56.0
3.4	55.0
3.6	47.0
3.8	46.0
4.0	28.0
4.2	34.0
4.4	42.0
4.6	28.0
4.8	25.0
5.0	26.0
5.2	19.0
5.4	21.0
5.6	19.0
5.8	18.0
6.0	19.0
6.2	20.0
6.4	12.0
6.6	22.0
6.8	17.0
7.0	24.0
7.2	12.0
7.4	18.0
7.6	20.0
7.8	19.0
8.0	17.0
8.2	27.0
8.4	35.0
8.6	46.0
8.8	51.0
9.0	33.0
9.2	34.0
9.4	51.0
9.6	55.0
9.8	60.0
10.0	85.0
10.2	123.0
10.4	154.0
10.6	131.0
10.8	114.0
11.0	93.0
11.2	74.0
11.4	45.0
11.6	48.0
11.8	56.0
12.0	41.0
12.2	33.0
12.4	40.0
12.6	29.0
12.8	28.0
13.0	19.0
13.2	16.0
13.4	27.0
13.6	17.0
13.8	17.0
14.0	13.0
14.2	15.0
14.4	13.0
14.6	17.0
14.8	6.0
15.0	7.0
15.2	13.0
15.4	10.0
15.6	10.0
15.8	9.0
16.0	4.0
