Distance (mm)	Counts
0.0	34.0
0.2	39.0
0.4	43.0
0.6	32.0
0.8	51.0
1.0	41.0
1.2	61.0
1.4	66.0
1.6	84.0
1.8	122.0
2.0	145.0
2.2	134.0
2.4	100.0
2.6	60.0
2.8	65.0
3.0	50.0
3.2	48.0
3.4	49.0
3.6	35.0
3.8	31.0
4.0	33.0
4.2	14.0
4.4	23.0
4.6	27.0
4.8	26.0
5.0	20.0
5.2	14.0
5.4	21.0
5.6	16.0
5.8	12.0
6.0	16.0
6.2	16.0
6.4	16.0
6.6	17.0
6.8	22.0
7.0	20.0
7.2	8.0
7.4	19.0
7.6	15.0
7.8	21.0
8.0	9.0
8.2	22.0
8.4	17.0
8.6	18.0
8.8	19.0
9.0	22.0
9.2	20.0
9.4	21.0
9.6	24.0
9.8	26.0
10.0	46.0
10.2	43.0
10.4	39.0
10.6	51.0
10.8	69.0
11.0	80.0
11.2	108.0
11.4	124.0
11.6	130.0
11.8	113.0
12.0	81.0
12.2	44.0
12.4	43.0
12.6	48.0
12.8	42.0
13.0	39.0
13.2	30.0
13.4	32.0
13.6	24.0
13.8	29.0
14.0	22.0
14.2	29.0
14.4	14.0
14.6	25.0
14.8	10.0
15.0	16.0
15.2	19.0
15.4	15.0
15.6	15.0
15.8	11.0
16.0	17.0
