Distance (mm)	Counts
0.0	23.0
0.2	13.0
0.4	17.0
0.6	15.0
0.8	21.0
1.0	21.0
1.2	24.0
1.4	19.0
1.6	27.0
1.8	33.0
2.0	33.0
2.2	47.0
2.4	49.0
2.6	38.0
2.8	46.0
3.0	42.0
3.2	60.0
3.4	82.0
3.6	114.0
3.8	143.0
4.0	137.0
4.2	130.0
4.4	100.0
4.6	65.0
4.8	73.0
5.0	55.0
5.2	55.0
5.4	33.0
5.6	40.0
5.8	25.0
6.0	30.0
6.2	21.0
6.4	22.0
6.6	28.0
6.8	32.0
7.0	25.0
7.2	18.0
7.4	24.0
7.6	30.0
7.8	30.0
8.0	32.0
8.2	35.0
8.4	31.0
8.6	35.0
8.8	51.0
9.0	59.0
9.2	54.0
9.4	78.0
9.6	100.0
9.8	110.0
10.0	137.0
10.2	119.0
10.4	99.0
10.6	84.0
10.8	67.0
11.0	52.0
11.2	37.0
11.4	28.0
11.6	40.0
11.8	39.0
12.0	25.0
12.2	30.0
12.4	29.0
12.6	25.0
12.8	27.0
13.0	21.0
13.2	21.0
13.4	16.0
13.6	16.0
13.8	17.0
14.0	11.0
14.2	15.0
14.4	8.0
14.6	20.0
14.8	12.0
15.0	10.0
15.2	11.0
15.4	14.0
15.6	11.0
15.8	9.0
16.0	11.0
