Distance (mm)	Counts
0.0	10.0
0.2	11.0
0.4	12.0
0.6	16.0
0.8	15.0
1.0	11.0
1.2	26.0
1.4	24.0
1.6	35.0
1.8	37.0
2.0	36.0
2.2	37.0
2.4	60.0
2.6	42.0
2.8	49.0
3.0	82.0
3.2	76.0
3.4	104.0
3.6	121.0
3.8	133.0
4.0	90.0
4.2	89.0
4.4	66.0
4.6	61.0
4.8	51.0
5.0	49.0
5.2	40.0
5.4	32.0
5.6	28.0
5.8	33.0
6.0	22.0
6.2	14.0
6.4	28.0
6.6	25.0
6.8	17.0
7.0	16.0
7.2	21.0
7.4	25.0
7.6	19.0
7.8	23.0
8.0	26.0
8.2	29.0
8.4	36.0
8.6	35.0
8.8	39.0
9.0	36.0
9.2	54.0
9.4	68.0
9.6	59.0
9.8	87.0
10.0	92.0
10.2	122.0
10.4	111.0
10.6	95.0
10.8	74.0
11.0	73.0
11.2	40.0
11.4	37.0
11.6	32.0
11.8	39.0
12.0	41.0
12.2	25.0
12.4	32.0
12.6	22.0
12.8	25.0
13.0	19.0
13.2	23.0
13.4	18.0
13.6	21.0
13.8	10.0
14.0	11.0
14.2	16.0
14.4	18.0
14.6	15.0
14.8	23.0
15.0	9.0
15.2	14.0
15.4	10.0
15.6	9.0
15.8	7.0
16.0	8.0
