Distance (mm)	Counts
0.0	41.0
0.2	29.0
0.4	40.0
0.6	41.0
0.8	47.0
1.0	58.0
1.2	71.0
1.4	98.0
1.6	122.0
1.8	119.0
2.0	90.0
2.2	65.0
2.4	53.0
2.6	55.0
2.8	41.0
3.0	47.0
3.2	32.0
3.4	37.0
3.6	32.0
3.8	18.0
4.0	18.0
4.2	19.0
4.4	18.0
4.6	19.0
4.8	12.0
5.0	12.0
5.2	18.0
5.4	15.0
5.6	10.0
5.8	22.0
6.0	10.0
6.2	13.0
6.4	15.0
6.6	19.0
6.8	7.0
7.0	11.0
7.2	13.0
7.4	11.0
7.6	18.0
7.8	12.0
8.0	6.0
8.2	21.0
8.4	20.0
8.6	14.0
8.8	18.0
9.0	24.0
9.2	21.0
9.4	15.0
9.6	20.0
9.8	26.0
10.0	21.0
10.2	35.0
10.4	39.0
10.6	51.0
10.8	68.0
11.0	61.0
11.2	78.0
11.4	91.0
11.6	124.0
11.8	136.0
12.0	106.0
12.2	72.0
12.4	66.0
12.6	44.0
12.8	35.0
13.0	32.0
13.2	32.0
13.4	25.0
13.6	26.0
13.8	24.0
14.0	26.0
14.2	20.0
14.4	18.0
14.6	16.0
14.8	14.0
15.0	23.0
15.2	19.0
15.4	10.0
15.6	17.0
15.8	8.0
16.0	9.0
