Distance (mm)	Counts
0.0	15.0
0.2	17.0
0.4	10.0
0.6	10.0
0.8	10.0
1.0	13.0
1.2	18.0
1.4	11.0
1.6	13.0
1.8	15.0
2.0	18.0
2.2	18.0
2.4	8.0
2.6	24.0
2.8	23.0
3.0	23.0
3.2	24.0
3.4	19.0
3.6	21.0
3.8	28.0
4.0	51.0
4.2	53.0
4.4	60.0
4.6	74.0
4.8	75.0
5.0	96.0
5.2	117.0
5.4	148.0
5.6	156.0
5.8	127.0
6.0	124.0
6.2	121.0
6.4	114.0
6.6	145.0
6.8	133.0
7.0	175.0
7.2	173.0
7.4	159.0
7.6	130.0
7.8	108.0
8.0	94.0
8.2	74.0
8.4	62.0
8.6	61.0
8.8	57.0
9.0	44.0
9.2	35.0
9.4	43.0
9.6	25.0
9.8	29.0
10.0	18.0
10.2	27.0
10.4	25.0
10.6	34.0
10.8	14.0
11.0	15.0
11.2	27.0
11.4	12.0
11.6	15.0
11.8	23.0
12.0	12.0
12.2	16.0
12.4	20.0
12.6	12.0
12.8	16.0
13.0	10.0
13.2	10.0
13.4	12.0
13.6	9.0
13.8	12.0
14.0	14.0
14.2	14.0
14.4	9.0
14.6	6.0
14.8	6.0
15.0	6.0
15.2	11.0
15.4	15.0
15.6	4.0
15.8	11.0
16.0	10.0
