Distance (mm)	Counts
0.0	18.0
0.2	9.0
0.4	13.0
0.6	14.0
0.8	19.0
1.0	12.0
1.2	10.0
1.4	12.0
1.6	12.0
1.8	16.0
2.0	15.0
2.2	25.0
2.4	19.0
2.6	25.0
2.8	38.0
3.0	34.0
3.2	42.0
3.4	51.0
3.6	40.0
3.8	71.0
4.0	69.0
4.2	91.0
4.4	104.0
4.6	121.0
4.8	135.0
5.0	108.0
5.2	102.0
5.4	67.0
5.6	75.0
5.8	67.0
6.0	58.0
6.2	45.0
6.4	37.0
6.6	43.0
6.8	35.0
7.0	39.0
7.2	29.0
7.4	27.0
7.6	39.0
7.8	37.0
8.0	37.0
8.2	54.0
8.4	51.0
8.6	62.0
8.8	84.0
9.0	97.0
9.2	131.0
9.4	149.0
9.6	104.0
9.8	101.0
10.0	81.0
10.2	52.0
10.4	59.0
10.6	44.0
10.8	38.0
11.0	40.0
11.2	35.0
11.4	33.0
11.6	39.0
11.8	25.0
12.0	20.0
12.2	25.0
12.4	25.0
12.6	29.0
12.8	23.0
13.0	22.0
13.2	13.0
13.4	15.0
13.6	14.0
13.8	11.0
14.0	9.0
14.2	12.0
14.4	11.0
14.6	15.0
14.8	15.0
15.0	13.0
15.2	9.0
15.4	10.0
15.6	10.0
15.8	8.0
16.0	10.0
