Distance (mm)	Counts
0.0	12.0
0.2	6.0
0.4	17.0
0.6	12.0
0.8	13.0
1.0	20.0
1.2	10.0
1.4	16.0
1.6	23.0
1.8	15.0
2.0	22.0
2.2	19.0
2.4	17.0
2.6	22.0
2.8	28.0
3.0	22.0
3.2	26.0
3.4	25.0
3.6	38.0
3.8	48.0
4.0	59.0
4.2	61.0
4.4	82.0
4.6	75.0
4.8	117.0
5.0	139.0
5.2	135.0
5.4	137.0
5.6	102.0
5.8	105.0
6.0	79.0
6.2	87.0
6.4	71.0
6.6	69.0
6.8	80.0
7.0	93.0
7.2	111.0
7.4	123.0
7.6	154.0
7.8	150.0
8.0	125.0
8.2	106.0
8.4	98.0
8.6	80.0
8.8	52.0
9.0	43.0
9.2	50.0
9.4	44.0
9.6	41.0
9.8	33.0
10.0	24.0
10.2	23.0
10.4	29.0
10.6	20.0
10.8	23.0
11.0	19.0
11.2	22.0
11.4	22.0
11.6	13.0
11.8	12.0
12.0	13.0
12.2	19.0
12.4	11.0
12.6	19.0
12.8	13.0
13.0	13.0
13.2	13.0
13.4	10.0
13.6	15.0
13.8	11.0
14.0	13.0
14.2	9.0
14.4	13.0
14.6	8.0
14.8	13.0
15.0	5.0
15.2	15.0
15.4	12.0
15.6	6.0
15.8	12.0
16.0	10.0
