Distance (mm)	Counts
0.0	16.0
0.2	14.0
0.4	16.0
0.6	16.0
0.8	11.0
1.0	21.0
1.2	22.0
1.4	20.0
1.6	24.0
1.8	21.0
2.0	33.0
2.2	46.0
2.4	43.0
2.6	42.0
2.8	56.0
3.0	79.0
3.2	112.0
3.4	124.0
3.6	110.0
3.8	136.0
4.0	116.0
4.2	77.0
4.4	59.0
4.6	63.0
4.8	51.0
5.0	45.0
5.2	52.0
5.4	39.0
5.6	36.0
5.8	36.0
6.0	41.0
6.2	41.0
6.4	23.0
6.6	32.0
6.8	39.0
7.0	40.0
7.2	37.0
7.4	42.0
7.6	42.0
7.8	69.0
8.0	60.0
8.2	75.0
8.4	73.0
8.6	106.0
8.8	121.0
9.0	141.0
9.2	133.0
9.4	117.0
9.6	76.0
9.8	64.0
10.0	55.0
10.2	47.0
10.4	56.0
10.6	41.0
10.8	45.0
11.0	27.0
11.2	26.0
11.4	21.0
11.6	18.0
11.8	23.0
12.0	17.0
12.2	12.0
12.4	14.0
12.6	15.0
12.8	18.0
13.0	16.0
13.2	11.0
13.4	10.0
13.6	19.0
13.8	12.0
14.0	11.0
14.2	13.0
14.4	11.0
14.6	7.0
14.8	12.0
15.0	9.0
15.2	12.0
15.4	8.0
15.6	13.0
15.8	12.0
16.0	9.0
