Distance (mm)	Counts
0.0	44.0
0.2	37.0
0.4	50.0
0.6	66.0
0.8	80.0
1.0	103.0
1.2	149.0
1.4	127.0
1.6	124.0
1.8	71.0
2.0	65.0
2.2	49.0
2.4	56.0
2.6	34.0
2.8	41.0
3.0	33.0
3.2	38.0
3.4	30.0
3.6	26.0
3.8	19.0
4.0	24.0
4.2	17.0
4.4	16.0
4.6	20.0
4.8	18.0
5.0	19.0
5.2	20.0
5.4	15.0
5.6	12.0
5.8	15.0
6.0	20.0
6.2	26.0
6.4	11.0
6.6	12.0
6.8	17.0
7.0	11.0
7.2	11.0
7.4	10.0
7.6	12.0
7.8	14.0
8.0	9.0
8.2	12.0
8.4	15.0
8.6	15.0
8.8	17.0
9.0	15.0
9.2	9.0
9.4	21.0
9.6	16.0
9.8	18.0
10.0	36.0
10.2	36.0
10.4	40.0
10.6	34.0
10.8	44.0
11.0	50.0
11.2	76.0
11.4	77.0
11.6	135.0
11.8	135.0
12.0	138.0
12.2	114.0
12.4	66.0
12.6	55.0
12.8	43.0
13.0	53.0
13.2	44.0
13.4	27.0
13.6	23.0
13.8	28.0
14.0	23.0
14.2	18.0
14.4	20.0
14.6	12.0
14.8	25.0
15.0	17.0
15.2	13.0
15.4	13.0
15.6	9.0
15.8	9.0
16.0	13.0
