Distance (mm)	Counts
0.0	47.0
0.2	45.0
0.4	44.0
0.6	70.0
0.8	108.0
1.0	94.0
1.2	136.0
1.4	101.0
1.6	87.0
1.8	63.0
2.0	52.0
2.2	46.0
2.4	40.0
2.6	32.0
2.8	39.0
3.0	26.0
3.2	24.0
3.4	32.0
3.6	19.0
3.8	21.0
4.0	17.0
4.2	15.0
4.4	16.0
4.6	20.0
4.8	16.0
5.0	22.0
5.2	13.0
5.4	21.0
5.6	12.0
5.8	18.0
6.0	12.0
6.2	11.0
6.4	20.0
6.6	8.0
6.8	11.0
7.0	12.0
7.2	7.0
7.4	12.0
7.6	12.0
7.8	12.0
8.0	14.0
8.2	15.0
8.4	13.0
8.6	16.0
8.8	15.0
9.0	21.0
9.2	16.0
9.4	26.0
9.6	26.0
9.8	23.0
10.0	30.0
10.2	29.0
10.4	35.0
10.6	29.0
10.8	37.0
11.0	49.0
11.2	65.0
11.4	87.0
11.6	99.0
11.8	130.0
12.0	97.0
12.2	76.0
12.4	76.0
12.6	62.0
12.8	39.0
13.0	40.0
13.2	36.0
13.4	32.0
13.6	31.0
13.8	33.0
14.0	25.0
14.2	14.0
14.4	28.0
14.6	16.0
14.8	20.0
15.0	10.0
15.2	15.0
15.4	10.0
15.6	10.0
15.8	23.0
16.0	12.0
