Distance (mm)	Counts
0.0	30.0
0.2	35.0
0.4	35.0
0.6	47.0
0.8	48.0
1.0	56.0
1.2	91.0
1.4	78.0
1.6	123.0
1.8	143.0
2.0	101.0
2.2	77.0
2.4	63.0
2.6	43.0
2.8	43.0
3.0	39.0
3.2	32.0
3.4	43.0
3.6	25.0
3.8	26.0
4.0	21.0
4.2	19.0
4.4	21.0
4.6	20.0
4.8	23.0
5.0	20.0
5.2	20.0
5.4	14.0
5.6	18.0
5.8	23.0
6.0	11.0
6.2	10.0
6.4	14.0
6.6	22.0
6.8	15.0
7.0	12.0
7.2	16.0
7.4	13.0
7.6	18.0
7.8	23.0
8.0	18.0
8.2	15.0
8.4	23.0
8.6	19.0
8.8	24.0
9.0	28.0
9.2	27.0
9.4	43.0
9.6	37.0
9.8	36.0
10.0	52.0
10.2	44.0
10.4	63.0
10.6	91.0
10.8	103.0
11.0	151.0
11.2	100.0
11.4	96.0
11.6	65.0
11.8	56.0
12.0	36.0
12.2	40.0
12.4	44.0
12.6	25.0
12.8	40.0
13.0	37.0
13.2	30.0
13.4	16.0
13.6	14.0
13.8	15.0
14.0	21.0
14.2	19.0
14.4	14.0
14.6	20.0
14.8	11.0
15.0	11.0
15.2	12.0
15.4	9.0
15.6	9.0
15.8	6.0
16.0	12.0
