Distance (mm)	Counts
0.0	10.0
0.2	12.0
0.4	13.0
0.6	7.0
0.8	13.0
1.0	12.0
1.2	9.0
1.4	13.0
1.6	16.0
1.8	16.0
2.0	16.0
2.2	21.0
2.4	17.0
2.6	23.0
2.8	27.0
3.0	28.0
3.2	26.0
3.4	32.0
3.6	32.0
3.8	23.0
4.0	24.0
4.2	35.0
4.4	58.0
4.6	46.0
4.8	64.0
5.0	70.0
5.2	94.0
5.4	102.0
5.6	109.0
5.8	105.0
6.0	166.0
6.2	218.0
6.4	214.0
6.6	233.0
6.8	216.0
7.0	142.0
7.2	136.0
7.4	129.0
7.6	96.0
7.8	81.0
8.0	72.0
8.2	63.0
8.4	64.0
8.6	36.0
8.8	54.0
9.0	46.0
9.2	30.0
9.4	39.0
9.6	23.0
9.8	23.0
10.0	19.0
10.2	17.0
10.4	28.0
10.6	29.0
10.8	23.0
11.0	17.0
11.2	25.0
11.4	24.0
11.6	17.0
11.8	21.0
12.0	20.0
12.2	11.0
12.4	12.0
12.6	11.0
12.8	12.0
13.0	11.0
13.2	9.0
13.4	7.0
13.6	7.0
13.8	11.0
14.0	9.0
14.2	9.0
14.4	6.0
14.6	11.0
14.8	14.0
15.0	10.0
15.2	7.0
15.4	9.0
15.6	4.0
15.8	9.0
16.0	10.0
