Distance (mm)	Counts
0.0	40.0
0.2	43.0
0.4	42.0
0.6	44.0
0.8	76.0
1.0	103.0
1.2	134.0
1.4	155.0
1.6	101.0
1.8	91.0
2.0	68.0
2.2	52.0
2.4	67.0
2.6	40.0
2.8	26.0
3.0	36.0
3.2	40.0
3.4	29.0
3.6	26.0
3.8	22.0
4.0	15.0
4.2	25.0
4.4	19.0
4.6	13.0
4.8	12.0
5.0	13.0
5.2	22.0
5.4	21.0
5.6	14.0
5.8	13.0
6.0	9.0
6.2	12.0
6.4	18.0
6.6	16.0
6.8	16.0
7.0	10.0
7.2	21.0
7.4	12.0
7.6	10.0
7.8	15.0
8.0	17.0
8.2	14.0
8.4	18.0
8.6	23.0
8.8	21.0
9.0	20.0
9.2	26.0
9.4	20.0
9.6	17.0
9.8	26.0
10.0	29.0
10.2	26.0
10.4	50.0
10.6	37.0
10.8	49.0
11.0	59.0
11.2	68.0
11.4	86.0
11.6	130.0
11.8	125.0
12.0	131.0
12.2	131.0
12.4	77.0
12.6	51.0
12.8	57.0
13.0	48.0
13.2	43.0
13.4	46.0
13.6	29.0
13.8	34.0
14.0	29.0
14.2	38.0
14.4	13.0
14.6	11.0
14.8	15.0
15.0	16.0
15.2	14.0
15.4	19.0
15.6	14.0
15.8	14.0
16.0	11.0
