Distance (mm)	Counts
0.0	9.0
0.2	8.0
0.4	8.0
0.6	13.0
0.8	11.0
1.0	11.0
1.2	13.0
1.4	8.0
1.6	18.0
1.8	11.0
2.0	15.0
2.2	17.0
2.4	12.0
2.6	17.0
2.8	15.0
3.0	28.0
3.2	24.0
3.4	17.0
3.6	20.0
3.8	30.0
4.0	34.0
4.2	52.0
4.4	39.0
4.6	46.0
4.8	69.0
5.0	80.0
5.2	77.0
5.4	124.0
5.6	132.0
5.8	149.0
6.0	165.0
6.2	179.0
6.4	162.0
6.6	189.0
6.8	201.0
7.0	182.0
7.2	156.0
7.4	116.0
7.6	92.0
7.8	96.0
8.0	78.0
8.2	71.0
8.4	63.0
8.6	45.0
8.8	59.0
9.0	45.0
9.2	31.0
9.4	36.0
9.6	23.0
9.8	30.0
10.0	29.0
10.2	18.0
10.4	19.0
10.6	20.0
10.8	21.0
11.0	19.0
11.2	19.0
11.4	17.0
11.6	14.0
11.8	17.0
12.0	15.0
12.2	14.0
12.4	7.0
12.6	17.0
12.8	22.0
13.0	13.0
13.2	4.0
13.4	12.0
13.6	12.0
13.8	14.0
14.0	10.0
14.2	15.0
14.4	10.0
14.6	5.0
14.8	11.0
15.0	9.0
15.2	7.0
15.4	4.0
15.6	8.0
15.8	5.0
16.0	13.0
