Distance (mm)	Counts
0.0	18.0
0.2	7.0
0.4	5.0
0.6	9.0
0.8	9.0
1.0	9.0
1.2	17.0
1.4	8.0
1.6	13.0
1.8	11.0
2.0	14.0
2.2	19.0
2.4	17.0
2.6	23.0
2.8	17.0
3.0	22.0
3.2	15.0
3.4	17.0
3.6	19.0
3.8	24.0
4.0	32.0
4.2	30.0
4.4	35.0
4.6	37.0
4.8	46.0
5.0	56.0
5.2	50.0
5.4	64.0
5.6	76.0
5.8	98.0
6.0	128.0
6.2	135.0
6.4	178.0
6.6	182.0
6.8	174.0
7.0	128.0
7.2	147.0
7.4	146.0
7.6	145.0
7.8	180.0
8.0	154.0
8.2	130.0
8.4	118.0
8.6	69.0
8.8	71.0
9.0	62.0
9.2	54.0
9.4	57.0
9.6	48.0
9.8	36.0
10.0	40.0
10.2	32.0
10.4	34.0
10.6	31.0
10.8	26.0
11.0	25.0
11.2	32.0
11.4	21.0
11.6	20.0
11.8	24.0
12.0	17.0
12.2	17.0
12.4	18.0
12.6	18.0
12.8	19.0
13.0	14.0
13.2	17.0
13.4	16.0
13.6	14.0
13.8	16.0
14.0	15.0
14.2	12.0
14.4	12.0
14.6	9.0
14.8	12.0
15.0	18.0
15.2	14.0
15.4	10.0
15.6	8.0
15.8	6.0
16.0	5.0
