Distance (mm)	Counts
0.0	32.0
0.2	28.0
0.4	41.0
0.6	33.0
0.8	36.0
1.0	45.0
1.2	56.0
1.4	55.0
1.6	88.0
1.8	131.0
2.0	143.0
2.2	141.0
2.4	103.0
2.6	68.0
2.8	59.0
3.0	69.0
3.2	60.0
3.4	50.0
3.6	33.0
3.8	26.0
4.0	26.0
4.2	30.0
4.4	30.0
4.6	24.0
4.8	25.0
5.0	14.0
5.2	18.0
5.4	21.0
5.6	22.0
5.8	21.0
6.0	13.0
6.2	8.0
6.4	19.0
6.6	15.0
6.8	10.0
7.0	13.0
7.2	16.0
7.4	19.0
7.6	19.0
7.8	12.0
8.0	19.0
8.2	13.0
8.4	10.0
8.6	18.0
8.8	22.0
9.0	16.0
9.2	27.0
9.4	26.0
9.6	26.0
9.8	32.0
10.0	28.0
10.2	49.0
10.4	49.0
10.6	57.0
10.8	74.0
11.0	102.0
11.2	113.0
11.4	130.0
11.6	131.0
11.8	81.0
12.0	75.0
12.2	54.0
12.4	67.0
12.6	48.0
12.8	43.0
13.0	32.0
13.2	29.0
13.4	26.0
13.6	19.0
13.8	24.0
14.0	22.0
14.2	24.0
14.4	15.0
14.6	14.0
14.8	13.0
15.0	16.0
15.2	15.0
15.4	14.0
15.6	10.0
15.8	13.0
16.0	16.0
