Distance (mm)	Counts
0.0	48.0
0.2	41.0
0.4	54.0
0.6	56.0
0.8	103.0
1.0	108.0
1.2	140.0
1.4	112.0
1.6	84.0
1.8	71.0
2.0	74.0
2.2	48.0
2.4	42.0
2.6	43.0
2.8	45.0
3.0	32.0
3.2	26.0
3.4	23.0
3.6	22.0
3.8	24.0
4.0	18.0
4.2	20.0
4.4	9.0
4.6	16.0
4.8	19.0
5.0	14.0
5.2	13.0
5.4	9.0
5.6	9.0
5.8	13.0
6.0	15.0
6.2	15.0
6.4	18.0
6.6	14.0
6.8	14.0
7.0	14.0
7.2	18.0
7.4	15.0
7.6	20.0
7.8	8.0
8.0	22.0
8.2	6.0
8.4	10.0
8.6	13.0
8.8	20.0
9.0	17.0
9.2	16.0
9.4	23.0
9.6	18.0
9.8	24.0
10.0	24.0
10.2	28.0
10.4	25.0
10.6	41.0
10.8	44.0
11.0	43.0
11.2	65.0
11.4	79.0
11.6	99.0
11.8	136.0
12.0	128.0
12.2	107.0
12.4	66.0
12.6	70.0
12.8	46.0
13.0	29.0
13.2	34.0
13.4	32.0
13.6	25.0
13.8	31.0
14.0	22.0
14.2	19.0
14.4	15.0
14.6	18.0
14.8	9.0
15.0	21.0
15.2	14.0
15.4	15.0
15.6	11.0
15.8	11.0
16.0	10.0
