Distance (mm)	Counts
0.0	5.0
0.2	11.0
0.4	11.0
0.6	18.0
0.8	13.0
1.0	14.0
1.2	13.0
1.4	15.0
1.6	18.0
1.8	27.0
2.0	32.0
2.2	37.0
2.4	28.0
2.6	55.0
2.8	38.0
3.0	35.0
3.2	53.0
3.4	54.0
3.6	75.0
3.8	82.0
4.0	85.0
4.2	125.0
4.4	131.0
4.6	146.0
4.8	107.0
5.0	74.0
5.2	77.0
5.4	52.0
5.6	55.0
5.8	52.0
6.0	39.0
6.2	30.0
6.4	35.0
6.6	41.0
6.8	36.0
7.0	39.0
7.2	27.0
7.4	28.0
7.6	30.0
7.8	37.0
8.0	37.0
8.2	44.0
8.4	52.0
8.6	49.0
8.8	61.0
9.0	71.0
9.2	97.0
9.4	117.0
9.6	130.0
9.8	127.0
10.0	114.0
10.2	88.0
10.4	62.0
10.6	51.0
10.8	40.0
11.0	32.0
11.2	45.0
11.4	26.0
11.6	26.0
11.8	19.0
12.0	19.0
12.2	33.0
12.4	16.0
12.6	23.0
12.8	14.0
13.0	13.0
13.2	15.0
13.4	18.0
13.6	14.0
13.8	21.0
14.0	16.0
14.2	10.0
14.4	14.0
14.6	18.0
14.8	10.0
15.0	11.0
15.2	10.0
15.4	15.0
15.6	14.0
15.8	19.0
16.0	9.0
