Distance (mm)	Counts
0.0	27.0
0.2	32.0
0.4	38.0
0.6	31.0
0.8	41.0
1.0	35.0
1.2	38.0
1.4	52.0
1.6	69.0
1.8	96.0
2.0	126.0
2.2	116.0
2.4	137.0
2.6	118.0
2.8	76.0
3.0	73.0
3.2	55.0
3.4	66.0
3.6	40.0
3.8	37.0
4.0	26.0
4.2	35.0
4.4	28.0
4.6	30.0
4.8	20.0
5.0	27.0
5.2	23.0
5.4	16.0
5.6	16.0
5.8	18.0
6.0	18.0
6.2	14.0
6.4	23.0
6.6	17.0
6.8	16.0
7.0	13.0
7.2	14.0
7.4	21.0
7.6	22.0
7.8	23.0
8.0	17.0
8.2	19.0
8.4	25.0
8.6	23.0
8.8	16.0
9.0	16.0
9.2	15.0
9.4	31.0
9.6	30.0
9.8	36.0
10.0	44.0
10.2	40.0
10.4	71.0
10.6	66.0
10.8	74.0
11.0	88.0
11.2	128.0
11.4	138.0
11.6	111.0
11.8	76.0
12.0	68.0
12.2	52.0
12.4	47.0
12.6	41.0
12.8	41.0
13.0	35.0
13.2	36.0
13.4	24.0
13.6	20.0
13.8	31.0
14.0	15.0
14.2	20.0
14.4	22.0
14.6	11.0
14.8	13.0
15.0	13.0
15.2	16.0
15.4	17.0
15.6	21.0
15.8	13.0
16.0	19.0
