Distance (mm)	Counts
0.0	11.0
0.2	12.0
0.4	11.0
0.6	11.0
0.8	14.0
1.0	11.0
1.2	11.0
1.4	12.0
1.6	13.0
1.8	5.0
2.0	13.0
2.2	17.0
2.4	15.0
2.6	22.0
2.8	14.0
3.0	16.0
3.2	23.0
3.4	28.0
3.6	30.0
3.8	25.0
4.0	39.0
4.2	44.0
4.4	44.0
4.6	38.0
4.8	54.0
5.0	60.0
5.2	75.0
5.4	80.0
5.6	100.0
5.8	128.0
6.0	139.0
6.2	154.0
6.4	132.0
6.6	116.0
6.8	89.0
7.0	117.0
7.2	90.0
7.4	94.0
7.6	114.0
7.8	147.0
8.0	148.0
8.2	150.0
8.4	125.0
8.6	118.0
8.8	101.0
9.0	62.0
9.2	53.0
9.4	55.0
9.6	59.0
9.8	50.0
10.0	55.0
10.2	39.0
10.4	33.0
10.6	25.0
10.8	35.0
11.0	22.0
11.2	26.0
11.4	23.0
11.6	24.0
11.8	18.0
12.0	21.0
12.2	20.0
12.4	17.0
12.6	23.0
12.8	18.0
13.0	7.0
13.2	9.0
13.4	21.0
13.6	11.0
13.8	16.0
14.0	18.0
14.2	12.0
14.4	8.0
14.6	11.0
14.8	12.0
15.0	8.0
15.2	11.0
15.4	10.0
15.6	6.0
15.8	11.0
16.0	9.0
