Distance (mm)	Counts
0.0	13.0
0.2	20.0
0.4	19.0
0.6	18.0
0.8	28.0
1.0	30.0
1.2	38.0
1.4	43.0
1.6	61.0
1.8	51.0
2.0	91.0
2.2	99.0
2.4	114.0
2.6	134.0
2.8	120.0
3.0	104.0
3.2	97.0
3.4	74.0
3.6	52.0
3.8	49.0
4.0	42.0
4.2	39.0
4.4	48.0
4.6	34.0
4.8	31.0
5.0	33.0
5.2	34.0
5.4	37.0
5.6	33.0
5.8	19.0
6.0	19.0
6.2	24.0
6.4	22.0
6.6	27.0
6.8	18.0
7.0	22.0
7.2	19.0
7.4	22.0
7.6	16.0
7.8	28.0
8.0	21.0
8.2	35.0
8.4	41.0
8.6	39.0
8.8	59.0
9.0	48.0
9.2	58.0
9.4	75.0
9.6	81.0
9.8	116.0
10.0	147.0
10.2	157.0
10.4	126.0
10.6	82.0
10.8	66.0
11.0	58.0
11.2	67.0
11.4	47.0
11.6	46.0
11.8	29.0
12.0	22.0
12.2	27.0
12.4	34.0
12.6	18.0
12.8	17.0
13.0	20.0
13.2	19.0
13.4	17.0
13.6	15.0
13.8	16.0
14.0	17.0
14.2	11.0
14.4	16.0
14.6	11.0
14.8	14.0
15.0	8.0
15.2	8.0
15.4	12.0
15.6	9.0
15.8	15.0
16.0	7.0
