Distance (mm)	Counts
0.0	16.0
0.2	10.0
0.4	5.0
0.6	14.0
0.8	17.0
1.0	13.0
1.2	16.0
1.4	14.0
1.6	27.0
1.8	19.0
2.0	20.0
2.2	19.0
2.4	25.0
2.6	22.0
2.8	31.0
3.0	28.0
3.2	36.0
3.4	35.0
3.6	60.0
3.8	69.0
4.0	65.0
4.2	98.0
4.4	119.0
4.6	118.0
4.8	142.0
5.0	113.0
5.2	142.0
5.4	94.0
5.6	97.0
5.8	76.0
6.0	70.0
6.2	73.0
6.4	61.0
6.6	65.0
6.8	58.0
7.0	76.0
7.2	80.0
7.4	85.0
7.6	111.0
7.8	148.0
8.0	166.0
8.2	146.0
8.4	116.0
8.6	82.0
8.8	81.0
9.0	76.0
9.2	55.0
9.4	56.0
9.6	39.0
9.8	51.0
10.0	43.0
10.2	32.0
10.4	18.0
10.6	27.0
10.8	25.0
11.0	27.0
11.2	24.0
11.4	25.0
11.6	33.0
11.8	17.0
12.0	12.0
12.2	11.0
12.4	14.0
12.6	19.0
12.8	18.0
13.0	17.0
13.2	9.0
13.4	10.0
13.6	9.0
13.8	13.0
14.0	21.0
14.2	8.0
14.4	9.0
14.6	10.0
14.8	14.0
15.0	9.0
15.2	10.0
15.4	10.0
15.6	13.0
15.8	11.0
16.0	7.0
