Distance (mm)	Counts
0.0	16.0
0.2	11.0
0.4	6.0
0.6	12.0
0.8	21.0
1.0	18.0
1.2	8.0
1.4	10.0
1.6	14.0
1.8	13.0
2.0	19.0
2.2	22.0
2.4	20.0
2.6	18.0
2.8	22.0
3.0	27.0
3.2	17.0
3.4	19.0
3.6	34.0
3.8	38.0
4.0	38.0
4.2	33.0
4.4	40.0
4.6	55.0
4.8	51.0
5.0	80.0
5.2	88.0
5.4	98.0
5.6	109.0
5.8	135.0
6.0	159.0
6.2	169.0
6.4	228.0
6.6	206.0
6.8	194.0
7.0	176.0
7.2	116.0
7.4	105.0
7.6	93.0
7.8	69.0
8.0	61.0
8.2	69.0
8.4	65.0
8.6	54.0
8.8	47.0
9.0	51.0
9.2	45.0
9.4	31.0
9.6	29.0
9.8	40.0
10.0	36.0
10.2	25.0
10.4	22.0
10.6	22.0
10.8	18.0
11.0	17.0
11.2	18.0
11.4	18.0
11.6	18.0
11.8	16.0
12.0	10.0
12.2	19.0
12.4	18.0
12.6	21.0
12.8	20.0
13.0	16.0
13.2	8.0
13.4	10.0
13.6	13.0
13.8	13.0
14.0	8.0
14.2	10.0
14.4	6.0
14.6	8.0
14.8	8.0
15.0	6.0
15.2	5.0
15.4	7.0
15.6	11.0
15.8	9.0
16.0	6.0
