Distance (mm)	Counts
0.0	42.0
0.2	42.0
0.4	68.0
0.6	57.0
0.8	90.0
1.0	133.0
1.2	128.0
1.4	101.0
1.6	87.0
1.8	75.0
2.0	60.0
2.2	52.0
2.4	53.0
2.6	36.0
2.8	37.0
3.0	35.0
3.2	31.0
3.4	27.0
3.6	25.0
3.8	18.0
4.0	26.0
4.2	18.0
4.4	19.0
4.6	16.0
4.8	15.0
5.0	11.0
5.2	17.0
5.4	15.0
5.6	18.0
5.8	10.0
6.0	7.0
6.2	18.0
6.4	19.0
6.6	8.0
6.8	5.0
7.0	11.0
7.2	13.0
7.4	14.0
7.6	8.0
7.8	15.0
8.0	19.0
8.2	9.0
8.4	17.0
8.6	13.0
8.8	15.0
9.0	15.0
9.2	20.0
9.4	25.0
9.6	13.0
9.8	25.0
10.0	31.0
10.2	34.0
10.4	40.0
10.6	43.0
10.8	47.0
11.0	52.0
11.2	73.0
11.4	70.0
11.6	120.0
11.8	128.0
12.0	120.0
12.2	136.0
12.4	67.0
12.6	53.0
12.8	48.0
13.0	49.0
13.2	33.0
13.4	34.0
13.6	32.0
13.8	42.0
14.0	28.0
14.2	13.0
14.4	30.0
14.6	23.0
14.8	19.0
15.0	15.0
15.2	11.0
15.4	13.0
15.6	21.0
15.8	12.0
16.0	12.0
