Distance (mm)	Counts
0.0	22.0
0.2	30.0
0.4	30.0
0.6	43.0
0.8	38.0
1.0	55.0
1.2	38.0
1.4	57.0
1.6	61.0
1.8	79.0
2.0	89.0
2.2	100.0
2.4	145.0
2.6	154.0
2.8	112.0
3.0	115.0
3.2	80.0
3.4	69.0
3.6	57.0
3.8	50.0
4.0	43.0
4.2	52.0
4.4	43.0
4.6	21.0
4.8	27.0
5.0	23.0
5.2	19.0
5.4	23.0
5.6	24.0
5.8	23.0
6.0	16.0
6.2	20.0
6.4	28.0
6.6	15.0
6.8	16.0
7.0	12.0
7.2	27.0
7.4	15.0
7.6	19.0
7.8	15.0
8.0	19.0
8.2	24.0
8.4	20.0
8.6	29.0
8.8	21.0
9.0	24.0
9.2	30.0
9.4	34.0
9.6	42.0
9.8	50.0
10.0	53.0
10.2	45.0
10.4	64.0
10.6	96.0
10.8	97.0
11.0	114.0
11.2	99.0
11.4	125.0
11.6	73.0
11.8	61.0
12.0	45.0
12.2	43.0
12.4	36.0
12.6	35.0
12.8	33.0
13.0	26.0
13.2	39.0
13.4	18.0
13.6	29.0
13.8	16.0
14.0	11.0
14.2	21.0
14.4	20.0
14.6	16.0
14.8	15.0
15.0	16.0
15.2	18.0
15.4	13.0
15.6	12.0
15.8	13.0
16.0	7.0
