Distance (mm)	Counts
0.0	10.0
0.2	14.0
0.4	13.0
0.6	11.0
0.8	13.0
1.0	13.0
1.2	10.0
1.4	18.0
1.6	8.0
1.8	14.0
2.0	15.0
2.2	17.0
2.4	20.0
2.6	13.0
2.8	17.0
3.0	24.0
3.2	22.0
3.4	38.0
3.6	22.0
3.8	37.0
4.0	42.0
4.2	58.0
4.4	59.0
4.6	52.0
4.8	80.0
5.0	86.0
5.2	99.0
5.4	129.0
5.6	122.0
5.8	134.0
6.0	101.0
6.2	87.0
6.4	74.0
6.6	73.0
6.8	70.0
7.0	68.0
7.2	69.0
7.4	87.0
7.6	78.0
7.8	67.0
8.0	74.0
8.2	107.0
8.4	123.0
8.6	148.0
8.8	129.0
9.0	113.0
9.2	92.0
9.4	71.0
9.6	61.0
9.8	53.0
10.0	43.0
10.2	45.0
10.4	40.0
10.6	42.0
10.8	40.0
11.0	22.0
11.2	21.0
11.4	22.0
11.6	24.0
11.8	24.0
12.0	18.0
12.2	19.0
12.4	22.0
12.6	25.0
12.8	19.0
13.0	14.0
13.2	18.0
13.4	10.0
13.6	15.0
13.8	14.0
14.0	15.0
14.2	11.0
14.4	12.0
14.6	10.0
14.8	11.0
15.0	17.0
15.2	13.0
15.4	17.0
15.6	8.0
15.8	6.0
16.0	5.0
