Distance (mm)	Counts
0.0	9.0
0.2	8.0
0.4	10.0
0.6	9.0
0.8	16.0
1.0	14.0
1.2	12.0
1.4	12.0
1.6	18.0
1.8	18.0
2.0	19.0
2.2	17.0
2.4	13.0
2.6	12.0
2.8	13.0
3.0	16.0
3.2	16.0
3.4	27.0
3.6	25.0
3.8	33.0
4.0	28.0
4.2	36.0
4.4	33.0
4.6	53.0
4.8	58.0
5.0	79.0
5.2	63.0
5.4	74.0
5.6	72.0
5.8	114.0
6.0	108.0
6.2	166.0
6.4	146.0
6.6	144.0
6.8	135.0
7.0	104.0
7.2	99.0
7.4	121.0
7.6	139.0
7.8	140.0
8.0	164.0
8.2	154.0
8.4	146.0
8.6	77.0
8.8	76.0
9.0	64.0
9.2	51.0
9.4	39.0
9.6	49.0
9.8	47.0
10.0	46.0
10.2	39.0
10.4	39.0
10.6	21.0
10.8	39.0
11.0	32.0
11.2	24.0
11.4	25.0
11.6	20.0
11.8	19.0
12.0	18.0
12.2	19.0
12.4	20.0
12.6	12.0
12.8	13.0
13.0	17.0
13.2	16.0
13.4	10.0
13.6	11.0
13.8	14.0
14.0	13.0
14.2	13.0
14.4	12.0
14.6	8.0
14.8	8.0
15.0	18.0
15.2	5.0
15.4	13.0
15.6	7.0
15.8	9.0
16.0	12.0
