Distance (mm)	Counts
0.0	17.0
0.2	6.0
0.4	12.0
0.6	10.0
0.8	13.0
1.0	8.0
1.2	9.0
1.4	16.0
1.6	20.0
1.8	26.0
2.0	18.0
2.2	20.0
2.4	24.0
2.6	10.0
2.8	21.0
3.0	20.0
3.2	26.0
3.4	40.0
3.6	36.0
3.8	41.0
4.0	42.0
4.2	36.0
4.4	71.0
4.6	63.0
4.8	98.0
5.0	94.0
5.2	128.0
5.4	143.0
5.6	163.0
5.8	112.0
6.0	89.0
6.2	83.0
6.4	82.0
6.6	63.0
6.8	77.0
7.0	87.0
7.2	58.0
7.4	52.0
7.6	70.0
7.8	75.0
8.0	60.0
8.2	94.0
8.4	110.0
8.6	126.0
8.8	121.0
9.0	141.0
9.2	105.0
9.4	72.0
9.6	74.0
9.8	48.0
10.0	57.0
10.2	52.0
10.4	38.0
10.6	37.0
10.8	35.0
11.0	25.0
11.2	29.0
11.4	26.0
11.6	29.0
11.8	23.0
12.0	15.0
12.2	16.0
12.4	19.0
12.6	18.0
12.8	11.0
13.0	18.0
13.2	13.0
13.4	14.0
13.6	12.0
13.8	13.0
14.0	20.0
14.2	6.0
14.4	10.0
14.6	18.0
14.8	11.0
15.0	10.0
15.2	9.0
15.4	7.0
15.6	13.0
15.8	6.0
16.0	11.0
