Distance (mm)	Counts
0.0	17.0
0.2	9.0
0.4	24.0
0.6	31.0
0.8	26.0
1.0	19.0
1.2	27.0
1.4	34.0
1.6	41.0
1.8	46.0
2.0	56.0
2.2	80.0
2.4	76.0
2.6	99.0
2.8	118.0
3.0	140.0
3.2	116.0
3.4	97.0
3.6	64.0
3.8	67.0
4.0	65.0
4.2	46.0
4.4	45.0
4.6	50.0
4.8	37.0
5.0	33.0
5.2	41.0
5.4	32.0
5.6	20.0
5.8	34.0
6.0	17.0
6.2	24.0
6.4	19.0
6.6	18.0
6.8	23.0
7.0	35.0
7.2	21.0
7.4	36.0
7.6	29.0
7.8	36.0
8.0	36.0
8.2	39.0
8.4	44.0
8.6	57.0
8.8	48.0
9.0	63.0
9.2	77.0
9.4	105.0
9.6	176.0
9.8	141.0
10.0	103.0
10.2	101.0
10.4	69.0
10.6	71.0
10.8	53.0
11.0	45.0
11.2	41.0
11.4	42.0
11.6	27.0
11.8	20.0
12.0	24.0
12.2	17.0
12.4	18.0
12.6	18.0
12.8	22.0
13.0	26.0
13.2	16.0
13.4	15.0
13.6	17.0
13.8	8.0
14.0	9.0
14.2	16.0
14.4	9.0
14.6	12.0
14.8	13.0
15.0	8.0
15.2	5.0
15.4	11.0
15.6	17.0
15.8	7.0
16.0	10.0
