Distance (mm)	Counts
0.0	19.0
0.2	14.0
0.4	13.0
0.6	14.0
0.8	14.0
1.0	12.0
1.2	11.0
1.4	13.0
1.6	18.0
1.8	13.0
2.0	29.0
2.2	21.0
2.4	23.0
2.6	27.0
2.8	29.0
3.0	28.0
3.2	36.0
3.4	32.0
3.6	47.0
3.8	54.0
4.0	55.0
4.2	81.0
4.4	107.0
4.6	128.0
4.8	126.0
5.0	141.0
5.2	135.0
5.4	125.0
5.6	92.0
5.8	94.0
6.0	82.0
6.2	75.0
6.4	69.0
6.6	65.0
6.8	71.0
7.0	89.0
7.2	110.0
7.4	114.0
7.6	128.0
7.8	154.0
8.0	141.0
8.2	123.0
8.4	72.0
8.6	79.0
8.8	82.0
9.0	67.0
9.2	53.0
9.4	41.0
9.6	46.0
9.8	37.0
10.0	28.0
10.2	26.0
10.4	29.0
10.6	23.0
10.8	13.0
11.0	21.0
11.2	18.0
11.4	30.0
11.6	13.0
11.8	13.0
12.0	19.0
12.2	13.0
12.4	18.0
12.6	9.0
12.8	19.0
13.0	10.0
13.2	8.0
13.4	12.0
13.6	14.0
13.8	10.0
14.0	11.0
14.2	12.0
14.4	12.0
14.6	6.0
14.8	14.0
15.0	8.0
15.2	13.0
15.4	10.0
15.6	9.0
15.8	5.0
16.0	5.0
