Distance (mm)	Counts
0.0	11.0
0.2	16.0
0.4	28.0
0.6	21.0
0.8	14.0
1.0	19.0
1.2	15.0
1.4	25.0
1.6	44.0
1.8	29.0
2.0	31.0
2.2	54.0
2.4	47.0
2.6	47.0
2.8	75.0
3.0	86.0
3.2	112.0
3.4	113.0
3.6	111.0
3.8	117.0
4.0	89.0
4.2	83.0
4.4	64.0
4.6	58.0
4.8	45.0
5.0	52.0
5.2	50.0
5.4	41.0
5.6	42.0
5.8	42.0
6.0	32.0
6.2	34.0
6.4	28.0
6.6	36.0
6.8	41.0
7.0	43.0
7.2	49.0
7.4	61.0
7.6	39.0
7.8	55.0
8.0	60.0
8.2	79.0
8.4	55.0
8.6	82.0
8.8	90.0
9.0	121.0
9.2	156.0
9.4	142.0
9.6	124.0
9.8	87.0
10.0	62.0
10.2	70.0
10.4	55.0
10.6	39.0
10.8	38.0
11.0	40.0
11.2	30.0
11.4	36.0
11.6	22.0
11.8	28.0
12.0	19.0
12.2	17.0
12.4	25.0
12.6	23.0
12.8	15.0
13.0	20.0
13.2	20.0
13.4	16.0
13.6	11.0
13.8	10.0
14.0	15.0
14.2	13.0
14.4	13.0
14.6	14.0
14.8	15.0
15.0	10.0
15.2	18.0
15.4	10.0
15.6	11.0
15.8	9.0
16.0	8.0
