Distance (mm)	Counts
0.0	39.0
0.2	37.0
0.4	35.0
0.6	49.0
0.8	74.0
1.0	105.0
1.2	106.0
1.4	108.0
1.6	113.0
1.8	57.0
2.0	50.0
2.2	55.0
2.4	31.0
2.6	36.0
2.8	30.0
3.0	39.0
3.2	42.0
3.4	23.0
3.6	19.0
3.8	19.0
4.0	21.0
4.2	26.0
4.4	12.0
4.6	13.0
4.8	18.0
5.0	13.0
5.2	14.0
5.4	14.0
5.6	15.0
5.8	13.0
6.0	14.0
6.2	13.0
6.4	9.0
6.6	14.0
6.8	18.0
7.0	8.0
7.2	11.0
7.4	16.0
7.6	18.0
7.8	15.0
8.0	12.0
8.2	15.0
8.4	15.0
8.6	12.0
8.8	16.0
9.0	17.0
9.2	32.0
9.4	12.0
9.6	25.0
9.8	37.0
10.0	38.0
10.2	30.0
10.4	39.0
10.6	38.0
10.8	50.0
11.0	63.0
11.2	79.0
11.4	112.0
11.6	114.0
11.8	110.0
12.0	86.0
12.2	61.0
12.4	57.0
12.6	43.0
12.8	49.0
13.0	45.0
13.2	25.0
13.4	23.0
13.6	22.0
13.8	23.0
14.0	22.0
14.2	20.0
14.4	24.0
14.6	13.0
14.8	10.0
15.0	15.0
15.2	13.0
15.4	12.0
15.6	17.0
15.8	6.0
16.0	15.0
