Distance (mm)	Counts
0.0	101.0
0.2	97.0
0.4	111.0
0.6	111.0
0.8	108.0
1.0	114.0
1.2	98.0
1.4	115.0
1.6	114.0
1.8	113.0
2.0	104.0
2.2	124.0
2.4	134.0
2.6	126.0
2.8	134.0
3.0	126.0
3.2	153.0
3.4	153.0
3.6	195.0
3.8	191.0
4.0	259.0
4.2	319.0
4.4	390.0
4.6	432.0
4.8	476.0
5.0	485.0
5.2	465.0
5.4	438.0
5.6	360.0
5.8	302.0
6.0	269.0
6.2	231.0
6.4	187.0
6.6	185.0
6.8	158.0
7.0	183.0
7.2	188.0
7.4	176.0
7.6	181.0
7.8	166.0
8.0	188.0
8.2	201.0
8.4	177.0
8.6	195.0
8.8	180.0
9.0	184.0
9.2	149.0
9.4	196.0
9.6	190.0
9.8	207.0
10.0	240.0
10.2	262.0
10.4	333.0
10.6	405.0
10.8	445.0
11.0	497.0
11.2	522.0
11.4	485.0
11.6	470.0
11.8	380.0
12.0	359.0
12.2	272.0
12.4	213.0
12.6	208.0
12.8	148.0
13.0	155.0
13.2	151.0
13.4	144.0
13.6	134.0
13.8	168.0
14.0	129.0
14.2	147.0
14.4	119.0
14.6	112.0
14.8	122.0
15.0	108.0
