Distance (mm)	Counts
0.0	116.0
0.2	98.0
0.4	108.0
0.6	116.0
0.8	120.0
1.0	123.0
1.2	114.0
1.4	137.0
1.6	131.0
1.8	140.0
2.0	135.0
2.2	154.0
2.4	145.0
2.6	147.0
2.8	149.0
3.0	185.0
3.2	146.0
3.4	155.0
3.6	167.0
3.8	171.0
4.0	149.0
4.2	193.0
4.4	207.0
4.6	205.0
4.8	223.0
5.0	294.0
5.2	329.0
5.4	419.0
5.6	467.0
5.8	566.0
6.0	580.0
6.2	540.0
6.4	639.0
6.6	611.0
6.8	582.0
7.0	637.0
7.2	577.0
7.4	591.0
7.6	603.0
7.8	533.0
8.0	475.0
8.2	427.0
8.4	313.0
8.6	267.0
8.8	228.0
9.0	222.0
9.2	193.0
9.4	207.0
9.6	174.0
9.8	197.0
10.0	172.0
10.2	180.0
10.4	159.0
10.6	181.0
10.8	177.0
11.0	170.0
11.2	164.0
11.4	151.0
11.6	159.0
11.8	146.0
12.0	146.0
12.2	146.0
12.4	140.0
12.6	135.0
12.8	110.0
13.0	139.0
13.2	127.0
13.4	106.0
13.6	131.0
13.8	111.0
14.0	101.0
14.2	107.0
14.4	88.0
14.6	101.0
14.8	103.0
15.0	78.0
