Distance (mm)	Counts
0.0	107.0
0.2	115.0
0.4	111.0
0.6	97.0
0.8	97.0
1.0	92.0
1.2	95.0
1.4	119.0
1.6	127.0
1.8	106.0
2.0	128.0
2.2	146.0
2.4	114.0
2.6	123.0
2.8	168.0
3.0	207.0
3.2	236.0
3.4	311.0
3.6	383.0
3.8	449.0
4.0	488.0
4.2	494.0
4.4	427.0
4.6	409.0
4.8	379.0
5.0	265.0
5.2	251.0
5.4	189.0
5.6	166.0
5.8	152.0
6.0	172.0
6.2	154.0
6.4	131.0
6.6	154.0
6.8	155.0
7.0	158.0
7.2	155.0
7.4	149.0
7.6	163.0
7.8	149.0
8.0	145.0
8.2	175.0
8.4	164.0
8.6	177.0
8.8	153.0
9.0	158.0
9.2	179.0
9.4	159.0
9.6	156.0
9.8	160.0
10.0	172.0
10.2	172.0
10.4	174.0
10.6	182.0
10.8	198.0
11.0	267.0
11.2	338.0
11.4	380.0
11.6	436.0
11.8	510.0
12.0	449.0
12.2	487.0
12.4	405.0
12.6	342.0
12.8	249.0
13.0	224.0
13.2	176.0
13.4	168.0
13.6	157.0
13.8	148.0
14.0	157.0
14.2	140.0
14.4	131.0
14.6	120.0
14.8	114.0
15.0	114.0
