Distance (mm)	Counts
0.0	120.0
0.2	117.0
0.4	106.0
0.6	124.0
0.8	140.0
1.0	125.0
1.2	152.0
1.4	142.0
1.6	148.0
1.8	138.0
2.0	134.0
2.2	157.0
2.4	192.0
2.6	204.0
2.8	256.0
3.0	334.0
3.2	374.0
3.4	450.0
3.6	455.0
3.8	474.0
4.0	449.0
4.2	429.0
4.4	381.0
4.6	346.0
4.8	263.0
5.0	227.0
5.2	237.0
5.4	172.0
5.6	178.0
5.8	176.0
6.0	196.0
6.2	161.0
6.4	195.0
6.6	162.0
6.8	155.0
7.0	185.0
7.2	178.0
7.4	180.0
7.6	172.0
7.8	190.0
8.0	159.0
8.2	193.0
8.4	197.0
8.6	197.0
8.8	203.0
9.0	264.0
9.2	322.0
9.4	341.0
9.6	425.0
9.8	434.0
10.0	538.0
10.2	496.0
10.4	457.0
10.6	407.0
10.8	377.0
11.0	277.0
11.2	227.0
11.4	185.0
11.6	188.0
11.8	161.0
12.0	134.0
12.2	158.0
12.4	141.0
12.6	140.0
12.8	133.0
13.0	113.0
13.2	103.0
13.4	107.0
13.6	123.0
13.8	131.0
14.0	112.0
14.2	103.0
14.4	113.0
14.6	127.0
14.8	106.0
15.0	112.0
