Distance (mm)	Counts
0.0	103.0
0.2	127.0
0.4	119.0
0.6	119.0
0.8	109.0
1.0	138.0
1.2	198.0
1.4	214.0
1.6	280.0
1.8	350.0
2.0	370.0
2.2	385.0
2.4	361.0
2.6	341.0
2.8	263.0
3.0	257.0
3.2	164.0
3.4	176.0
3.6	128.0
3.8	131.0
4.0	133.0
4.2	140.0
4.4	90.0
4.6	103.0
4.8	109.0
5.0	105.0
5.2	121.0
5.4	96.0
5.6	113.0
5.8	118.0
6.0	95.0
6.2	113.0
6.4	119.0
6.6	112.0
6.8	108.0
7.0	141.0
7.2	112.0
7.4	105.0
7.6	126.0
7.8	112.0
8.0	111.0
8.2	118.0
8.4	115.0
8.6	110.0
8.8	107.0
9.0	123.0
9.2	121.0
9.4	117.0
9.6	127.0
9.8	110.0
10.0	109.0
10.2	109.0
10.4	124.0
10.6	122.0
10.8	131.0
11.0	112.0
11.2	141.0
11.4	127.0
11.6	147.0
11.8	187.0
12.0	218.0
12.2	287.0
12.4	310.0
12.6	335.0
12.8	382.0
13.0	358.0
13.2	328.0
13.4	351.0
13.6	248.0
13.8	227.0
14.0	172.0
14.2	154.0
14.4	137.0
14.6	118.0
14.8	109.0
15.0	120.0
